"","ID","round","moved","y"
"3530",1172,3,0,1
"3531",1173,0,1,1
"3532",1173,1,1,1
"3533",1173,2,1,0
"3534",1173,3,1,0
"3535",1174,0,0,0
"3536",1174,1,0,0
"3537",1174,2,0,1
"3538",1174,3,0,1
"3539",1175,0,1,1
"3540",1175,1,1,0
"3541",1175,2,1,1
"3542",1175,3,1,1
"3543",1176,0,1,1
"3544",1176,1,1,1
"3545",1176,2,1,0
"3546",1176,3,0,1
"3547",1177,0,1,0
"3548",1177,1,1,0
"3549",1177,2,1,0
"3550",1177,3,1,0
"3551",1179,0,1,1
"3552",1179,1,1,1
"3553",1179,2,1,0
"3554",1179,3,1,1
"3555",1180,0,1,1
"3556",1180,1,1,1
"3557",1180,2,1,1
"3558",1180,3,1,1
"3559",1181,0,0,1
"3560",1181,1,0,0
"3561",1181,2,0,1
"3562",1181,3,0,1
"3563",1182,0,0,1
"3564",1182,1,0,0
"3565",1182,2,0,0
"3566",1182,3,0,0
"3567",1183,0,0,1
"3568",1183,1,0,1
"3569",1183,2,0,1
"3570",1183,3,0,0
"3571",1184,0,0,0
"3572",1184,1,0,0
"3573",1184,2,0,0
"3574",1184,3,0,0
"3575",1186,0,0,1
"3576",1186,1,0,1
"3577",1186,2,0,0
"3578",1186,3,0,0
"3579",1187,0,0,1
"3580",1187,1,0,1
"3581",1187,2,0,1
"3582",1187,3,1,1
"3583",1188,0,1,1
"3584",1188,1,1,1
"3585",1188,2,1,1
"3586",1188,3,1,1
"3587",1189,0,1,1
"3588",1189,1,1,1
"3589",1189,2,1,1
"3590",1189,3,1,1
"3591",1190,0,0,0
"3592",1190,1,0,0
"3593",1190,2,0,1
"3594",1190,3,0,1
"3595",1191,0,0,0
"3596",1191,1,0,0
"3597",1191,2,1,1
"3598",1191,3,0,1
"3599",1192,0,0,0
"3600",1192,1,0,0
"3601",1192,2,0,0
"3602",1192,3,0,1
"3603",1193,0,0,1
"3604",1193,1,0,0
"3605",1193,2,0,1
"3606",1193,3,0,1
"3607",1194,0,0,0
"3608",1194,1,0,0
"3609",1194,2,0,1
"3610",1194,3,0,1
"3611",1195,0,0,0
"3612",1195,1,0,0
"3613",1195,2,0,0
"3614",1195,3,0,1
"3615",1196,0,0,0
"3616",1196,1,0,0
"3617",1196,2,0,1
"3618",1196,3,0,1
"3619",1197,0,0,1
"3620",1197,1,0,1
"3621",1197,2,0,1
"3622",1197,3,0,1
"3623",1198,0,0,0
"3624",1198,1,0,1
"3625",1198,2,0,1
"3626",1198,3,0,1
"3627",1199,0,1,1
"3628",1199,1,1,1
"3629",1199,2,1,1
"3630",1199,3,1,1
"3631",1200,0,0,1
"3632",1200,1,0,0
"3633",1200,2,0,1
"3634",1200,3,0,1
"3635",1201,0,1,1
"3636",1201,1,1,1
"3637",1201,2,1,1
"3638",1201,3,1,1
"3639",1202,0,0,1
"3640",1202,1,0,1
"3641",1202,2,0,1
"3642",1202,3,0,1
"3643",1203,0,0,0
"3644",1203,1,0,0
"3645",1203,2,0,1
"3646",1203,3,0,0
"3647",1204,0,1,1
"3648",1204,1,1,0
"3649",1204,2,1,0
"3650",1204,3,1,0
"3651",1205,0,0,0
"3652",1205,1,0,0
"3653",1205,2,0,1
"3654",1205,3,0,1
"3655",1206,0,0,1
"3656",1206,1,0,1
"3657",1206,2,0,1
"3658",1206,3,0,1
"3659",1207,0,0,0
"3660",1207,1,0,0
"3661",1207,2,0,0
"3662",1207,3,0,0
"3663",1208,0,0,0
"3664",1208,1,0,0
"3665",1208,2,0,1
"3666",1208,3,0,1
"3667",1209,0,1,1
"3668",1209,1,1,1
"3669",1209,2,1,1
"3670",1209,3,1,1
"3671",1210,0,0,1
"3672",1210,1,0,0
"3673",1210,2,0,1
"3674",1210,3,1,1
"3675",1211,0,1,1
"3676",1211,1,1,1
"3677",1211,2,0,0
"3678",1211,3,1,1
"3679",1212,0,0,0
"3680",1212,1,0,1
"3681",1212,2,0,0
"3682",1212,3,0,1
"3683",1213,0,1,1
"3684",1213,1,0,1
"3685",1213,2,0,1
"3686",1213,3,0,1
"3687",1215,0,0,1
"3688",1215,1,0,0
"3689",1215,2,0,1
"3690",1215,3,0,1
"3691",1216,0,0,1
"3692",1216,1,0,0
"3693",1216,2,0,1
"3694",1216,3,0,1
"3695",1217,0,0,1
"3696",1217,1,0,1
"3697",1217,2,0,0
"3698",1217,3,0,0
"3699",1218,0,0,0
"3700",1218,1,0,0
"3701",1218,2,0,1
"3702",1218,3,0,0
"3703",1219,0,1,1
"3704",1219,1,1,0
"3705",1219,2,1,0
"3706",1219,3,1,0
"3707",1220,0,1,1
"3708",1220,1,1,0
"3709",1220,2,0,0
"3710",1220,3,1,0
"3711",1221,0,1,0
"3712",1221,1,1,0
"3713",1221,2,1,0
"3714",1221,3,1,0
"3715",1223,0,1,0
"3716",1223,1,1,0
"3717",1223,2,1,0
"3718",1223,3,1,0
"3719",1224,0,1,0
"3720",1224,1,1,0
"3721",1224,2,1,0
"3722",1224,3,1,0
"3723",1225,0,1,0
"3724",1225,1,1,0
"3725",1225,2,1,0
"3726",1225,3,1,0
"3727",1226,0,0,1
"3728",1226,1,0,1
"3729",1226,2,0,1
"3730",1226,3,0,1
"3731",1227,0,0,1
"3732",1227,1,0,1
"3733",1227,2,0,1
"3734",1227,3,0,1
"3735",1228,0,0,1
"3736",1228,1,0,1
"3737",1228,2,0,1
"3738",1228,3,0,1
"3739",1229,0,1,1
"3740",1229,1,1,1
"3741",1229,2,0,1
"3742",1229,3,0,1
"3743",1230,0,1,0
"3744",1230,1,1,0
"3745",1230,2,1,0
"3746",1230,3,1,0
"3747",1231,0,0,0
"3748",1231,2,0,1
"3749",1231,3,0,1
"3750",1232,0,0,1
"3751",1232,1,0,0
"3752",1232,2,0,1
"3753",1232,3,0,0
"3754",1233,0,0,1
"3755",1233,1,0,1
"3756",1233,2,0,1
"3757",1233,3,0,1
"3758",1236,0,0,1
"3759",1236,1,0,1
"3760",1236,2,0,1
"3761",1236,3,0,1
"3762",1237,0,0,0
"3763",1237,1,0,1
"3764",1237,2,0,1
"3765",1237,3,0,1
"3766",1238,0,0,0
"3767",1238,1,0,0
"3768",1238,2,0,1
"3769",1238,3,0,1
"3770",1239,0,0,1
"3771",1239,1,0,0
"3772",1239,2,0,1
"3773",1239,3,0,1
"3774",1240,0,1,1
"3775",1240,1,1,0
"3776",1240,2,1,0
"3777",1240,3,1,0
"3778",1241,0,1,1
"3779",1241,1,1,0
"3780",1241,2,0,1
"3781",1241,3,1,1
"3782",1243,0,1,1
"3783",1243,1,1,0
"3784",1243,2,1,0
"3785",1243,3,1,0
"3786",1244,0,1,0
"3787",1244,1,0,0
"3788",1244,2,0,0
"3789",1244,3,0,0
"3790",1245,0,1,0
"3791",1245,1,1,0
"3792",1245,2,1,0
"3793",1245,3,1,0
"3794",1246,0,1,0
"3795",1246,1,1,0
"3796",1246,2,1,0
"3797",1246,3,1,0
"3798",1248,0,1,1
"3799",1248,1,1,0
"3800",1248,2,1,0
"3801",1248,3,1,0
"3802",1249,0,1,0
"3803",1249,1,1,0
"3804",1249,2,1,0
"3805",1249,3,1,0
"3806",1250,0,1,1
"3807",1250,1,1,1
"3808",1250,2,1,0
"3809",1250,3,1,0
"3810",1252,0,1,0
"3811",1252,1,0,0
"3812",1252,2,1,0
"3813",1252,3,1,0
"3814",1254,0,0,1
"3815",1254,1,1,1
"3816",1254,2,0,0
"3817",1254,3,0,1
"3818",1255,0,1,1
"3819",1255,1,0,1
"3820",1255,2,1,0
"3821",1255,3,0,1
"3822",1256,0,0,1
"3823",1256,1,1,1
"3824",1256,2,0,1
"3825",1256,3,1,1
"3826",1257,0,0,1
"3827",1257,1,0,1
"3828",1257,2,0,1
"3829",1257,3,0,1
"3830",1258,0,0,1
"3831",1258,1,0,1
"3832",1258,2,0,1
"3833",1258,3,0,1
"3834",1259,0,1,1
"3835",1259,1,1,1
"3836",1259,2,1,0
"3837",1259,3,1,1
"3838",1260,0,1,1
"3839",1260,1,0,1
"3840",1260,2,1,0
"3841",1260,3,0,1
"3842",1261,0,1,1
"3843",1261,1,1,0
"3844",1261,2,1,1
"3845",1261,3,1,0
"3846",1262,0,0,1
"3847",1262,1,0,1
"3848",1262,2,0,0
"3849",1262,3,0,1
"3850",1263,0,0,0
"3851",1263,1,0,0
"3852",1263,2,0,1
"3853",1263,3,0,1
"3854",1265,0,0,1
"3855",1265,1,1,1
"3856",1265,2,0,0
"3857",1265,3,0,1
"3858",1266,0,0,1
"3859",1266,1,0,1
"3860",1266,2,0,1
"3861",1266,3,0,1
"3862",1267,0,0,1
"3863",1267,1,0,1
"3864",1267,2,0,1
"3865",1267,3,0,1
"3866",1268,0,0,1
"3867",1268,1,1,1
"3868",1268,2,0,1
"3869",1268,3,0,1
"3870",1269,0,0,1
"3871",1269,1,0,1
"3872",1269,2,0,1
"3873",1269,3,0,1
"3874",1270,0,0,0
"3875",1270,1,0,0
"3876",1270,2,0,1
"3877",1270,3,0,0
"3878",1271,0,0,1
"3879",1271,1,0,1
"3880",1271,2,0,1
"3881",1271,3,0,1
"3882",1272,0,0,1
"3883",1272,1,0,1
"3884",1272,2,0,1
"3885",1272,3,0,1
"3886",1273,0,0,1
"3887",1273,1,0,1
"3888",1273,2,0,1
"3889",1273,3,0,1
"3890",1274,0,0,0
"3891",1274,1,0,1
"3892",1274,2,0,1
"3893",1274,3,0,1
"3894",1275,0,1,1
"3895",1275,1,1,1
"3896",1275,2,0,1
"3897",1275,3,1,0
"3898",1276,0,1,1
"3899",1276,1,1,1
"3900",1276,2,0,1
"3901",1276,3,1,1
"3902",1277,0,0,1
"3903",1277,1,0,1
"3904",1277,2,0,1
"3905",1277,3,0,1
"3906",1278,0,0,1
"3907",1278,1,0,1
"3908",1278,2,0,0
"3909",1278,3,0,1
"3910",1279,0,1,1
"3911",1279,1,0,1
"3912",1279,2,0,1
"3913",1279,3,0,1
"3914",1280,0,0,1
"3915",1280,1,1,1
"3916",1280,2,0,1
"3917",1280,3,1,0
"3918",1281,0,0,0
"3919",1281,1,0,1
"3920",1281,2,0,1
"3921",1281,3,0,1
"3922",1282,0,0,0
"3923",1282,1,1,0
"3924",1282,2,0,0
"3925",1282,3,1,0
"3926",1283,0,0,1
"3927",1283,1,0,1
"3928",1283,2,0,1
"3929",1283,3,1,1
"3930",1284,0,0,1
"3931",1284,1,1,0
"3932",1284,2,0,1
"3933",1284,3,0,1
"3934",1285,0,1,1
"3935",1285,1,1,0
"3936",1285,2,1,1
"3937",1285,3,1,1
"3938",1286,0,0,0
"3939",1286,1,0,1
"3940",1286,2,0,1
"3941",1286,3,0,1
"3942",1287,0,0,1
"3943",1287,1,0,1
"3944",1287,2,0,1
"3945",1287,3,0,1
"3946",1288,0,1,0
"3947",1288,1,1,0
"3948",1288,2,0,0
"3949",1288,3,0,1
"3950",1289,0,1,1
"3951",1289,1,1,1
"3952",1289,2,1,1
"3953",1289,3,1,1
"3954",1290,0,1,1
"3955",1290,1,0,0
"3956",1290,2,1,0
"3957",1290,3,0,0
"3958",1291,0,1,0
"3959",1291,1,0,0
"3960",1291,2,1,0
"3961",1291,3,1,0
"3962",1292,0,1,0
"3963",1292,1,1,0
"3964",1292,2,1,0
"3965",1292,3,1,0
"3966",1294,0,1,0
"3967",1294,1,1,0
"3968",1294,2,1,1
"3969",1294,3,1,0
"3970",1295,0,1,0
"3971",1295,1,1,0
"3972",1295,2,1,0
"3973",1295,3,1,1
"3974",1300,0,1,1
"3975",1300,1,1,0
"3976",1300,2,1,0
"3977",1300,3,1,0
"3978",1301,0,1,1
"3979",1301,1,1,0
"3980",1301,2,1,0
"3981",1301,3,1,0
"3982",1302,0,1,1
"3983",1302,1,1,0
"3984",1302,2,1,0
"3985",1302,3,1,1
"3986",1305,0,1,1
"3987",1305,1,1,1
"3988",1305,2,1,0
"3989",1305,3,1,0
"3990",1306,0,1,0
"3991",1306,1,1,0
"3992",1306,2,1,1
"3993",1306,3,1,1
"3994",1307,0,1,0
"3995",1307,1,0,1
"3996",1307,2,1,1
"3997",1307,3,1,1
"3998",1308,0,1,1
"3999",1308,1,1,1
"4000",1308,2,1,1
"4001",1308,3,1,0
"4002",1309,0,1,1
"4003",1309,1,1,1
"4004",1309,2,1,0
"4005",1309,3,1,0
"4006",1310,0,1,0
"4007",1310,1,1,0
"4008",1310,2,1,0
"4009",1310,3,1,0
"4010",1311,0,1,1
"4011",1311,1,0,1
"4012",1311,2,1,1
"4013",1311,3,1,1
"4014",1312,2,0,0
"4015",1312,3,0,0
"4016",1313,0,1,0
"4017",1313,2,1,1
"4018",1313,3,1,1
"4019",1314,0,0,1
"4020",1314,1,0,1
"4021",1314,2,0,1
"4022",1314,3,0,1
"4023",1315,0,0,1
"4024",1315,1,0,1
"4025",1315,2,0,1
"4026",1315,3,0,1
"4027",1316,0,1,1
"4028",1316,1,1,1
"4029",1316,2,1,0
"4030",1316,3,1,1
"4031",1317,0,0,1
"4032",1317,1,0,1
"4033",1317,2,0,1
"4034",1317,3,0,1
"4035",1318,0,1,1
"4036",1318,1,1,1
"4037",1318,2,1,0
"4038",1318,3,1,0
"4039",1319,0,0,1
"4040",1319,1,0,1
"4041",1319,2,0,1
"4042",1319,3,0,0
"4043",1320,0,1,1
"4044",1320,1,1,1
"4045",1320,2,1,1
"4046",1320,3,1,1
"4047",1321,0,0,1
"4048",1321,1,0,1
"4049",1321,2,0,1
"4050",1321,3,0,1
"4051",1322,0,0,1
"4052",1322,1,0,1
"4053",1322,2,0,1
"4054",1322,3,0,1
"4055",1323,0,0,1
"4056",1323,1,0,1
"4057",1323,2,0,1
"4058",1323,3,0,1
"4059",1324,0,1,1
"4060",1324,1,1,1
"4061",1324,2,1,1
"4062",1324,3,1,1
"4063",1325,0,0,1
"4064",1325,1,0,1
"4065",1325,2,0,1
"4066",1325,3,0,1
"4067",1326,0,1,0
"4068",1326,1,1,1
"4069",1326,2,1,1
"4070",1326,3,1,1
"4071",1327,0,0,1
"4072",1327,1,0,1
"4073",1327,2,0,1
"4074",1327,3,0,1
"4075",1328,0,0,1
"4076",1328,1,0,1
"4077",1328,2,1,1
"4078",1328,3,1,1
"4079",1329,0,1,0
"4080",1329,1,1,0
"4081",1329,2,1,0
"4082",1329,3,1,0
"4083",1330,0,1,1
"4084",1330,1,1,1
"4085",1330,2,0,0
"4086",1330,3,1,0
"4087",1331,0,1,1
"4088",1331,1,1,0
"4089",1331,2,1,0
"4090",1331,3,1,0
"4091",1332,0,1,1
"4092",1332,1,1,1
"4093",1332,2,1,0
"4094",1332,3,0,0
"4095",1334,0,1,1
"4096",1334,1,0,0
"4097",1334,2,1,1
"4098",1334,3,1,1
"4099",1335,0,1,1
"4100",1335,1,1,1
"4101",1335,2,1,1
"4102",1335,3,1,1
"4103",1336,0,1,1
"4104",1336,1,0,0
"4105",1336,2,1,0
"4106",1336,3,1,1
"4107",1337,0,1,0
"4108",1337,1,0,0
"4109",1337,2,1,0
"4110",1337,3,1,0
"4111",1338,0,1,1
"4112",1338,1,1,0
"4113",1338,2,1,1
"4114",1338,3,0,1
"4115",1339,0,1,0
"4116",1339,1,1,1
"4117",1339,2,0,1
"4118",1339,3,0,1
"4119",1340,0,1,0
"4120",1340,1,1,0
"4121",1340,2,0,0
"4122",1340,3,1,0
"4123",1341,0,1,1
"4124",1341,1,1,1
"4125",1341,2,0,1
"4126",1341,3,0,1
"4127",1342,0,1,0
"4128",1342,1,1,1
"4129",1342,2,1,1
"4130",1342,3,1,1
"4131",1344,0,1,0
"4132",1344,1,1,1
"4133",1344,2,0,0
"4134",1344,3,1,0
"4135",1345,0,1,0
"4136",1345,1,1,0
"4137",1345,2,1,0
"4138",1345,3,1,0
"4139",1346,0,1,0
"4140",1346,1,1,0
"4141",1346,2,1,0
"4142",1346,3,1,1
"4143",1347,0,1,0
"4144",1347,1,1,1
"4145",1347,2,1,0
"4146",1347,3,1,0
"4147",1349,0,1,0
"4148",1349,1,1,0
"4149",1349,2,1,0
"4150",1349,3,1,0
"4151",1350,0,1,1
"4152",1350,1,1,1
"4153",1350,2,1,0
"4154",1350,3,0,0
"4155",1351,0,1,1
"4156",1351,1,1,1
"4157",1351,2,1,1
"4158",1351,3,1,1
"4159",1352,0,1,1
"4160",1352,1,1,0
"4161",1352,2,1,1
"4162",1352,3,1,0
"4163",1353,0,0,1
"4164",1353,1,0,1
"4165",1353,2,0,1
"4166",1353,3,0,1
"4167",1354,0,0,0
"4168",1354,1,0,1
"4169",1354,2,1,1
"4170",1354,3,1,1
"4171",1355,0,0,1
"4172",1355,1,0,1
"4173",1355,2,1,1
"4174",1355,3,1,1
"4175",1356,0,0,1
"4176",1356,1,1,1
"4177",1356,2,1,1
"4178",1356,3,1,1
"4179",1357,0,0,0
"4180",1357,1,0,1
"4181",1357,2,0,1
"4182",1357,3,0,1
"4183",1358,0,0,0
"4184",1358,1,0,1
"4185",1358,2,0,1
"4186",1358,3,0,1
"4187",1360,0,0,1
"4188",1360,1,0,1
"4189",1360,2,0,1
"4190",1360,3,0,1
"4191",1361,0,0,1
"4192",1361,1,0,1
"4193",1361,2,0,1
"4194",1361,3,0,1
"4195",1363,0,1,0
"4196",1363,1,1,0
"4197",1363,2,1,0
"4198",1363,3,0,1
"4199",1365,0,1,1
"4200",1365,1,1,0
"4201",1365,2,0,0
"4202",1365,3,1,0
"4203",1366,0,0,1
"4204",1366,1,0,1
"4205",1366,2,0,1
"4206",1366,3,0,1
"4207",1367,0,1,1
"4208",1367,1,1,1
"4209",1367,2,1,1
"4210",1367,3,1,1
"4211",1368,0,0,1
"4212",1368,1,0,1
"4213",1368,2,1,1
"4214",1368,3,0,1
"4215",1370,0,1,1
"4216",1370,1,1,1
"4217",1370,2,1,1
"4218",1370,3,1,1
"4219",1372,0,1,1
"4220",1372,1,0,1
"4221",1372,2,1,1
"4222",1372,3,1,1
"4223",1373,0,1,1
"4224",1373,1,1,0
"4225",1373,2,1,0
"4226",1373,3,1,0
"4227",1374,0,1,0
"4228",1374,1,0,0
"4229",1374,2,1,0
"4230",1374,3,1,0
"4231",1375,0,1,0
"4232",1375,1,1,1
"4233",1375,2,1,0
"4234",1375,3,1,0
"4235",1379,0,1,1
"4236",1379,1,1,0
"4237",1379,2,1,0
"4238",1379,3,1,0
"4239",1380,0,1,0
"4240",1380,1,0,0
"4241",1380,2,0,0
"4242",1380,3,1,0
"4243",1383,0,0,1
"4244",1383,1,0,1
"4245",1383,2,0,1
"4246",1383,3,0,1
"4247",1385,0,0,1
"4248",1385,1,0,1
"4249",1385,2,0,1
"4250",1385,3,0,1
"4251",1386,0,0,1
"4252",1386,1,0,0
"4253",1386,2,1,1
"4254",1386,3,1,1
"4255",1387,0,0,1
"4256",1387,1,1,1
"4257",1387,2,0,1
"4258",1387,3,0,1
"4259",1388,0,1,1
"4260",1388,1,1,0
"4261",1388,2,1,0
"4262",1388,3,1,0
"4263",1389,0,0,1
"4264",1389,1,0,1
"4265",1389,2,0,1
"4266",1389,3,0,1
"4267",1392,0,1,1
"4268",1392,1,1,0
"4269",1392,2,1,0
"4270",1392,3,1,0
"4271",1393,0,1,0
"4272",1393,1,1,0
"4273",1393,2,1,0
"4274",1393,3,1,0
"4275",1394,0,0,1
"4276",1394,1,0,1
"4277",1394,2,0,1
"4278",1394,3,0,1
"4279",1395,0,0,1
"4280",1395,1,0,1
"4281",1395,2,0,1
"4282",1395,3,0,1
"4283",1396,0,1,1
"4284",1396,1,1,0
"4285",1396,2,0,0
"4286",1396,3,1,0
"4287",1397,0,0,1
"4288",1397,1,1,0
"4289",1397,2,0,1
"4290",1397,3,0,1
"4291",1398,0,1,0
"4292",1398,1,0,1
"4293",1398,2,1,0
"4294",1398,3,1,0
"4295",1399,0,1,1
"4296",1399,1,1,0
"4297",1399,2,1,0
"4298",1399,3,1,0
"4299",1400,0,0,1
"4300",1400,1,0,1
"4301",1400,2,0,1
"4302",1400,3,0,1
"4303",1401,0,0,1
"4304",1401,1,0,1
"4305",1401,2,0,0
"4306",1401,3,0,1
"4307",1402,0,0,1
"4308",1402,1,0,1
"4309",1402,2,0,1
"4310",1402,3,0,1
"4311",1404,0,0,1
"4312",1404,1,0,1
"4313",1404,2,0,1
"4314",1404,3,0,1
"4315",1405,0,0,0
"4316",1405,1,0,1
"4317",1405,2,0,1
"4318",1405,3,0,0
"4319",1406,0,1,1
"4320",1406,1,1,0
"4321",1406,2,1,1
"4322",1406,3,1,1
"4323",1407,0,1,1
"4324",1407,1,1,0
"4325",1407,2,1,0
"4326",1407,3,1,0
"4327",1408,0,1,1
"4328",1408,1,1,0
"4329",1408,2,1,0
"4330",1408,3,1,1
"4331",1409,0,1,0
"4332",1409,1,1,0
"4333",1409,2,1,0
"4334",1409,3,1,0
"4335",1410,0,1,1
"4336",1410,1,1,0
"4337",1410,2,1,0
"4338",1410,3,1,1
"4339",1411,0,1,0
"4340",1411,1,0,0
"4341",1411,2,1,0
"4342",1411,3,1,0
"4343",1412,0,1,1
"4344",1412,1,1,0
"4345",1412,2,1,0
"4346",1412,3,1,0
"4347",1415,0,1,1
"4348",1415,1,0,0
"4349",1415,2,1,0
"4350",1415,3,1,0
"4351",1416,0,1,1
"4352",1416,1,1,1
"4353",1416,2,1,1
"4354",1416,3,0,1
"4355",1417,0,1,1
"4356",1417,1,0,0
"4357",1417,2,1,0
"4358",1417,3,1,0
"4359",1418,0,1,1
"4360",1418,1,1,0
"4361",1418,2,1,1
"4362",1418,3,1,0
"4363",1419,0,0,1
"4364",1419,1,1,1
"4365",1419,2,0,1
"4366",1419,3,0,1
"4367",1420,0,0,1
"4368",1420,1,0,1
"4369",1420,2,0,1
"4370",1420,3,0,0
"4371",1421,0,0,1
"4372",1421,1,0,1
"4373",1421,2,0,1
"4374",1421,3,0,1
"4375",1422,0,0,1
"4376",1422,1,0,1
"4377",1422,2,1,1
"4378",1422,3,1,1
"4379",1423,0,1,1
"4380",1423,1,1,0
"4381",1423,2,1,0
"4382",1423,3,0,0
"4383",1424,0,1,0
"4384",1424,1,1,0
"4385",1424,2,1,0
"4386",1424,3,0,0
"4387",1425,0,0,1
"4388",1425,1,0,1
"4389",1425,2,0,1
"4390",1425,3,0,1
"4391",1426,0,0,1
"4392",1426,1,0,1
"4393",1426,2,1,0
"4394",1426,3,1,0
"4395",1428,0,0,1
"4396",1428,1,0,1
"4397",1428,2,0,1
"4398",1428,3,0,1
"4399",1429,0,1,1
"4400",1429,1,0,1
"4401",1429,2,0,1
"4402",1429,3,0,0
"4403",1430,0,1,0
"4404",1430,1,1,0
"4405",1430,2,1,0
"4406",1430,3,1,0
"4407",1432,0,1,0
"4408",1432,1,1,0
"4409",1432,2,1,0
"4410",1432,3,1,0
"4411",1433,0,0,0
"4412",1433,1,0,0
"4413",1433,2,1,0
"4414",1433,3,1,0
"4415",1434,0,0,0
"4416",1434,1,0,0
"4417",1434,2,1,0
"4418",1434,3,1,0
"4419",1435,0,0,0
"4420",1435,1,1,0
"4421",1435,2,1,0
"4422",1435,3,1,0
"4423",1436,0,0,1
"4424",1436,1,0,1
"4425",1436,2,0,1
"4426",1436,3,0,1
"4427",1438,0,0,1
"4428",1438,1,0,1
"4429",1438,2,1,1
"4430",1438,3,1,1
"4431",1439,0,0,1
"4432",1439,1,0,1
"4433",1439,2,0,1
"4434",1439,3,0,1
"4435",1440,0,1,0
"4436",1440,1,1,0
"4437",1440,2,0,1
"4438",1440,3,0,1
"4439",1441,0,0,1
"4440",1441,1,0,1
"4441",1441,2,1,1
"4442",1441,3,1,1
"4443",1442,0,0,1
"4444",1442,1,0,1
"4445",1442,2,0,1
"4446",1442,3,0,1
"4447",1443,0,1,0
"4448",1443,1,1,0
"4449",1443,2,1,1
"4450",1443,3,1,1
"4451",1444,0,0,1
"4452",1444,1,0,1
"4453",1444,2,0,1
"4454",1444,3,0,1
"4455",1445,0,0,1
"4456",1445,1,0,1
"4457",1445,2,0,1
"4458",1445,3,0,1
"4459",1446,0,0,1
"4460",1446,1,0,1
"4461",1446,2,0,1
"4462",1446,3,0,1
"4463",1450,0,1,1
"4464",1450,1,1,0
"4465",1450,2,1,0
"4466",1450,3,1,0
"4467",1452,0,1,0
"4468",1452,1,1,0
"4469",1452,2,1,0
"4470",1452,3,1,0
"4471",1453,0,0,1
"4472",1453,1,0,1
"4473",1453,2,0,1
"4474",1453,3,0,1
"4475",1455,0,0,1
"4476",1455,1,0,1
"4477",1455,2,0,1
"4478",1455,3,0,1
"4479",1456,0,0,1
"4480",1456,1,0,1
"4481",1456,2,0,1
"4482",1456,3,0,0
"4483",1457,0,0,1
"4484",1457,1,0,1
"4485",1457,2,0,1
"4486",1457,3,1,0
"4487",1458,0,0,1
"4488",1458,1,0,1
"4489",1458,2,0,1
"4490",1458,3,0,1
"4491",1459,0,1,1
"4492",1459,1,1,1
"4493",1459,2,0,1
"4494",1459,3,0,1
"4495",1460,0,1,0
"4496",1460,1,0,1
"4497",1460,2,1,1
"4498",1460,3,1,1
"4499",1462,0,0,1
"4500",1462,1,0,1
"4501",1462,2,0,1
"4502",1462,3,0,1
"4503",1463,0,0,0
"4504",1463,1,0,1
"4505",1463,2,0,1
"4506",1463,3,0,1
"4507",1464,0,1,1
"4508",1464,1,1,0
"4509",1464,2,1,1
"4510",1464,3,1,1
"4511",1465,0,0,1
"4512",1465,1,0,1
"4513",1465,2,0,1
"4514",1465,3,0,1
"4515",1466,0,0,1
"4516",1466,1,0,1
"4517",1466,2,0,1
"4518",1466,3,0,0
"4519",1468,0,0,1
"4520",1468,1,0,1
"4521",1468,2,0,1
"4522",1468,3,0,0
"4523",1469,0,0,1
"4524",1469,1,0,1
"4525",1469,2,0,1
"4526",1469,3,0,1
"4527",1470,0,1,1
"4528",1470,1,1,0
"4529",1470,2,1,0
"4530",1470,3,1,0
"4531",1472,0,1,1
"4532",1472,1,1,1
"4533",1472,2,1,1
"4534",1472,3,1,0
"4535",1473,0,1,1
"4536",1473,1,1,1
"4537",1473,2,1,1
"4538",1473,3,0,1
"4539",1474,0,0,1
"4540",1474,1,0,1
"4541",1474,2,0,1
"4542",1474,3,0,1
"4543",1475,0,0,1
"4544",1475,1,0,1
"4545",1475,2,0,1
"4546",1475,3,0,1
"4547",1476,0,0,1
"4548",1476,1,1,1
"4549",1476,2,1,1
"4550",1476,3,1,1
"4551",1477,0,1,1
"4552",1477,1,0,1
"4553",1477,2,1,1
"4554",1477,3,0,1
"4555",1478,0,0,1
"4556",1478,1,0,1
"4557",1478,2,0,1
"4558",1478,3,0,1
"4559",1479,0,0,1
"4560",1479,1,0,1
"4561",1479,2,0,1
"4562",1479,3,0,1
"4563",1480,0,0,1
"4564",1480,1,0,1
"4565",1480,2,0,1
"4566",1480,3,1,1
"4567",1481,0,0,1
"4568",1481,1,0,1
"4569",1481,2,0,1
"4570",1481,3,0,1
"4571",1483,0,0,1
"4572",1483,1,0,1
"4573",1483,2,0,1
"4574",1483,3,0,1
"4575",1484,0,0,1
"4576",1484,1,0,1
"4577",1484,2,0,1
"4578",1484,3,0,1
"4579",1485,0,0,1
"4580",1485,1,0,1
"4581",1485,2,0,1
"4582",1485,3,0,1
"4583",1486,0,0,1
"4584",1486,1,0,1
"4585",1486,2,0,1
"4586",1486,3,0,1
"4587",1488,0,0,1
"4588",1488,1,0,1
"4589",1488,2,0,1
"4590",1488,3,0,1
"4591",1489,0,1,1
"4592",1489,1,0,0
"4593",1489,2,1,0
"4594",1489,3,1,0
"4595",1491,0,0,0
"4596",1491,1,1,1
"4597",1491,2,1,0
"4598",1491,3,1,1
"4599",1494,0,1,1
"4600",1498,0,1,1
"4601",1498,1,1,1
"4602",1498,2,1,1
"4603",1498,3,0,1
"4604",1499,0,0,1
